student_id,name,attendance,total_classes,section,branch,semester,subject,week,attendance_percentage,phone_number
STU076,Nidhi Desai,1,3,A,IT,4,Communication Skills,Week 8,33.33,8809037759
STU077,Anjali Reddy,4,4,A,IT,4,Maths,Week 1,100.0,9521454127
STU077,Anjali Reddy,3,5,A,IT,4,Maths,Week 2,60.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Maths,Week 3,100.0,9521454127
STU077,Anjali Reddy,5,5,A,IT,4,Maths,Week 4,100.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,Maths,Week 5,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Maths,Week 6,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Maths,Week 7,100.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,Maths,Week 8,100.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,Python,Week 1,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Python,Week 2,100.0,9521454127
STU077,Anjali Reddy,1,3,A,IT,4,Python,Week 3,33.33,9521454127
STU077,Anjali Reddy,3,4,A,IT,4,Python,Week 4,75.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Python,Week 5,100.0,9521454127
STU077,Anjali Reddy,2,3,A,IT,4,Python,Week 6,66.67,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Python,Week 7,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Python,Week 8,100.0,9521454127
STU077,Anjali Reddy,2,3,A,IT,4,AI,Week 1,66.67,9521454127
STU077,Anjali Reddy,2,3,A,IT,4,AI,Week 2,66.67,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,AI,Week 3,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,AI,Week 4,100.0,9521454127
STU077,Anjali Reddy,2,3,A,IT,4,AI,Week 5,66.67,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,AI,Week 6,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,AI,Week 7,100.0,9521454127
STU077,Anjali Reddy,3,4,A,IT,4,AI,Week 8,75.0,9521454127
STU077,Anjali Reddy,1,3,A,IT,4,DSA,Week 1,33.33,9521454127
STU077,Anjali Reddy,4,5,A,IT,4,DSA,Week 2,80.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,DSA,Week 3,100.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,DSA,Week 4,100.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,DSA,Week 5,100.0,9521454127
STU077,Anjali Reddy,5,5,A,IT,4,DSA,Week 6,100.0,9521454127
STU077,Anjali Reddy,3,4,A,IT,4,DSA,Week 7,75.0,9521454127
STU077,Anjali Reddy,4,4,A,IT,4,DSA,Week 8,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Code Lab,Week 1,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Code Lab,Week 2,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Code Lab,Week 3,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Code Lab,Week 4,100.0,9521454127
STU077,Anjali Reddy,1,1,A,IT,4,Code Lab,Week 5,100.0,9521454127
STU077,Anjali Reddy,1,1,A,IT,4,Code Lab,Week 6,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Code Lab,Week 7,100.0,9521454127
STU077,Anjali Reddy,1,1,A,IT,4,Code Lab,Week 8,100.0,9521454127
STU077,Anjali Reddy,2,3,A,IT,4,Communication Skills,Week 1,66.67,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Communication Skills,Week 2,100.0,9521454127
STU077,Anjali Reddy,1,1,A,IT,4,Communication Skills,Week 3,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Communication Skills,Week 4,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Communication Skills,Week 5,100.0,9521454127
STU077,Anjali Reddy,2,2,A,IT,4,Communication Skills,Week 6,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Communication Skills,Week 7,100.0,9521454127
STU077,Anjali Reddy,3,3,A,IT,4,Communication Skills,Week 8,100.0,9521454127
STU078,Siddharth Desai,3,3,B,AI&DS,3,Maths,Week 1,100.0,6973807454
STU078,Siddharth Desai,3,4,B,AI&DS,3,Maths,Week 2,75.0,6973807454
STU078,Siddharth Desai,2,3,B,AI&DS,3,Maths,Week 3,66.67,6973807454
STU078,Siddharth Desai,3,4,B,AI&DS,3,Maths,Week 4,75.0,6973807454
STU078,Siddharth Desai,2,4,B,AI&DS,3,Maths,Week 5,50.0,6973807454
STU078,Siddharth Desai,1,4,B,AI&DS,3,Maths,Week 6,25.0,6973807454
STU078,Siddharth Desai,2,4,B,AI&DS,3,Maths,Week 7,50.0,6973807454
STU078,Siddharth Desai,0,3,B,AI&DS,3,Maths,Week 8,0.0,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,Python,Week 1,33.33,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,Python,Week 2,33.33,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,Python,Week 3,33.33,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,Python,Week 4,33.33,6973807454
STU078,Siddharth Desai,2,4,B,AI&DS,3,Python,Week 5,50.0,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,Python,Week 6,33.33,6973807454
STU078,Siddharth Desai,3,4,B,AI&DS,3,Python,Week 7,75.0,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,Python,Week 8,33.33,6973807454
STU078,Siddharth Desai,3,3,B,AI&DS,3,AI,Week 1,100.0,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,AI,Week 2,33.33,6973807454
STU078,Siddharth Desai,2,3,B,AI&DS,3,AI,Week 3,66.67,6973807454
STU078,Siddharth Desai,2,2,B,AI&DS,3,AI,Week 4,100.0,6973807454
STU078,Siddharth Desai,1,3,B,AI&DS,3,AI,Week 5,33.33,6973807454
STU078,Siddharth Desai,2,3,B,AI&DS,3,AI,Week 6,66.67,6973807454
STU078,Siddharth Desai,2,4,B,AI&DS,3,AI,Week 7,50.0,6973807454
STU078,Siddharth Desai,2,3,B,AI&DS,3,AI,Week 8,66.67,6973807454
STU078,Siddharth Desai,2,4,B,AI&DS,3,DSA,Week 1,50.0,6973807454
STU078,Siddharth Desai,2,4,B,AI&DS,3,DSA,Week 2,50.0,6973807454
STU078,Siddharth Desai,2,5,B,AI&DS,3,DSA,Week 3,40.0,6973807454
STU078,Siddharth Desai,4,4,B,AI&DS,3,DSA,Week 4,100.0,6973807454
STU078,Siddharth Desai,2,5,B,AI&DS,3,DSA,Week 5,40.0,6973807454
STU078,Siddharth Desai,3,4,B,AI&DS,3,DSA,Week 6,75.0,6973807454
STU078,Siddharth Desai,0,3,B,AI&DS,3,DSA,Week 7,0.0,6973807454
STU078,Siddharth Desai,3,4,B,AI&DS,3,DSA,Week 8,75.0,6973807454
STU078,Siddharth Desai,1,1,B,AI&DS,3,Code Lab,Week 1,100.0,6973807454
STU078,Siddharth Desai,0,3,B,AI&DS,3,Code Lab,Week 2,0.0,6973807454
STU078,Siddharth Desai,2,2,B,AI&DS,3,Code Lab,Week 3,100.0,6973807454
STU078,Siddharth Desai,0,2,B,AI&DS,3,Code Lab,Week 4,0.0,6973807454
STU078,Siddharth Desai,0,2,B,AI&DS,3,Code Lab,Week 5,0.0,6973807454
STU078,Siddharth Desai,1,2,B,AI&DS,3,Code Lab,Week 6,50.0,6973807454
STU078,Siddharth Desai,2,2,B,AI&DS,3,Code Lab,Week 7,100.0,6973807454
STU078,Siddharth Desai,2,2,B,AI&DS,3,Code Lab,Week 8,100.0,6973807454
STU078,Siddharth Desai,1,1,B,AI&DS,3,Communication Skills,Week 1,100.0,6973807454
STU078,Siddharth Desai,1,1,B,AI&DS,3,Communication Skills,Week 2,100.0,6973807454
STU078,Siddharth Desai,3,3,B,AI&DS,3,Communication Skills,Week 3,100.0,6973807454
STU078,Siddharth Desai,3,3,B,AI&DS,3,Communication Skills,Week 4,100.0,6973807454
STU078,Siddharth Desai,1,2,B,AI&DS,3,Communication Skills,Week 5,50.0,6973807454
STU078,Siddharth Desai,2,3,B,AI&DS,3,Communication Skills,Week 6,66.67,6973807454
STU078,Siddharth Desai,2,2,B,AI&DS,3,Communication Skills,Week 7,100.0,6973807454
STU078,Siddharth Desai,2,2,B,AI&DS,3,Communication Skills,Week 8,100.0,6973807454
STU079,Nidhi Rao,4,4,C,CSE,4,Maths,Week 1,100.0,7930774552
STU079,Nidhi Rao,3,4,C,CSE,4,Maths,Week 2,75.0,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,Maths,Week 3,100.0,7930774552
STU079,Nidhi Rao,2,5,C,CSE,4,Maths,Week 4,40.0,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,Maths,Week 5,100.0,7930774552
STU079,Nidhi Rao,1,3,C,CSE,4,Maths,Week 6,33.33,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,Maths,Week 7,66.67,7930774552
STU079,Nidhi Rao,1,4,C,CSE,4,Maths,Week 8,25.0,7930774552
STU079,Nidhi Rao,2,4,C,CSE,4,Python,Week 1,50.0,7930774552
STU079,Nidhi Rao,3,3,C,CSE,4,Python,Week 2,100.0,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,Python,Week 3,66.67,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,Python,Week 4,66.67,7930774552
STU079,Nidhi Rao,0,3,C,CSE,4,Python,Week 5,0.0,7930774552
STU079,Nidhi Rao,1,4,C,CSE,4,Python,Week 6,25.0,7930774552
STU079,Nidhi Rao,1,3,C,CSE,4,Python,Week 7,33.33,7930774552
STU079,Nidhi Rao,1,3,C,CSE,4,Python,Week 8,33.33,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,AI,Week 1,100.0,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,AI,Week 2,100.0,7930774552
STU079,Nidhi Rao,3,4,C,CSE,4,AI,Week 3,75.0,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,AI,Week 4,66.67,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,AI,Week 5,100.0,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,AI,Week 6,66.67,7930774552
STU079,Nidhi Rao,0,3,C,CSE,4,AI,Week 7,0.0,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,AI,Week 8,66.67,7930774552
STU079,Nidhi Rao,3,4,C,CSE,4,DSA,Week 1,75.0,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,DSA,Week 2,100.0,7930774552
STU079,Nidhi Rao,3,3,C,CSE,4,DSA,Week 3,100.0,7930774552
STU079,Nidhi Rao,4,4,C,CSE,4,DSA,Week 4,100.0,7930774552
STU079,Nidhi Rao,3,4,C,CSE,4,DSA,Week 5,75.0,7930774552
STU079,Nidhi Rao,1,4,C,CSE,4,DSA,Week 6,25.0,7930774552
STU079,Nidhi Rao,1,3,C,CSE,4,DSA,Week 7,33.33,7930774552
STU079,Nidhi Rao,2,4,C,CSE,4,DSA,Week 8,50.0,7930774552
STU079,Nidhi Rao,2,2,C,CSE,4,Code Lab,Week 1,100.0,7930774552
STU079,Nidhi Rao,1,1,C,CSE,4,Code Lab,Week 2,100.0,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,Code Lab,Week 3,66.67,7930774552
STU079,Nidhi Rao,2,2,C,CSE,4,Code Lab,Week 4,100.0,7930774552
STU079,Nidhi Rao,0,3,C,CSE,4,Code Lab,Week 5,0.0,7930774552
STU079,Nidhi Rao,2,2,C,CSE,4,Code Lab,Week 6,100.0,7930774552
STU079,Nidhi Rao,1,1,C,CSE,4,Code Lab,Week 7,100.0,7930774552
STU079,Nidhi Rao,1,2,C,CSE,4,Code Lab,Week 8,50.0,7930774552
STU079,Nidhi Rao,1,1,C,CSE,4,Communication Skills,Week 1,100.0,7930774552
STU079,Nidhi Rao,1,2,C,CSE,4,Communication Skills,Week 2,50.0,7930774552
STU079,Nidhi Rao,1,1,C,CSE,4,Communication Skills,Week 3,100.0,7930774552
STU079,Nidhi Rao,2,2,C,CSE,4,Communication Skills,Week 4,100.0,7930774552
STU079,Nidhi Rao,2,2,C,CSE,4,Communication Skills,Week 5,100.0,7930774552
STU079,Nidhi Rao,2,3,C,CSE,4,Communication Skills,Week 6,66.67,7930774552
STU079,Nidhi Rao,0,1,C,CSE,4,Communication Skills,Week 7,0.0,7930774552
STU079,Nidhi Rao,1,2,C,CSE,4,Communication Skills,Week 8,50.0,7930774552
STU080,Karan Kapoor,3,5,B,IT,3,Maths,Week 1,60.0,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,Maths,Week 2,33.33,9350948014
STU080,Karan Kapoor,2,4,B,IT,3,Maths,Week 3,50.0,9350948014
STU080,Karan Kapoor,1,4,B,IT,3,Maths,Week 4,25.0,9350948014
STU080,Karan Kapoor,2,3,B,IT,3,Maths,Week 5,66.67,9350948014
STU080,Karan Kapoor,2,4,B,IT,3,Maths,Week 6,50.0,9350948014
STU080,Karan Kapoor,4,4,B,IT,3,Maths,Week 7,100.0,9350948014
STU080,Karan Kapoor,3,5,B,IT,3,Maths,Week 8,60.0,9350948014
STU080,Karan Kapoor,2,2,B,IT,3,Python,Week 1,100.0,9350948014
STU080,Karan Kapoor,0,2,B,IT,3,Python,Week 2,0.0,9350948014
STU080,Karan Kapoor,2,4,B,IT,3,Python,Week 3,50.0,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,Python,Week 4,33.33,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,Python,Week 5,33.33,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,Python,Week 6,33.33,9350948014
STU080,Karan Kapoor,3,3,B,IT,3,Python,Week 7,100.0,9350948014
STU080,Karan Kapoor,1,2,B,IT,3,Python,Week 8,50.0,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,AI,Week 1,33.33,9350948014
STU080,Karan Kapoor,2,2,B,IT,3,AI,Week 2,100.0,9350948014
STU080,Karan Kapoor,3,4,B,IT,3,AI,Week 3,75.0,9350948014
STU080,Karan Kapoor,2,3,B,IT,3,AI,Week 4,66.67,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,AI,Week 5,33.33,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,AI,Week 6,33.33,9350948014
STU080,Karan Kapoor,2,3,B,IT,3,AI,Week 7,66.67,9350948014
STU080,Karan Kapoor,2,3,B,IT,3,AI,Week 8,66.67,9350948014
STU080,Karan Kapoor,0,4,B,IT,3,DSA,Week 1,0.0,9350948014
STU080,Karan Kapoor,2,4,B,IT,3,DSA,Week 2,50.0,9350948014
STU080,Karan Kapoor,2,4,B,IT,3,DSA,Week 3,50.0,9350948014
STU080,Karan Kapoor,2,4,B,IT,3,DSA,Week 4,50.0,9350948014
STU080,Karan Kapoor,3,4,B,IT,3,DSA,Week 5,75.0,9350948014
STU080,Karan Kapoor,3,4,B,IT,3,DSA,Week 6,75.0,9350948014
STU080,Karan Kapoor,1,4,B,IT,3,DSA,Week 7,25.0,9350948014
STU080,Karan Kapoor,4,5,B,IT,3,DSA,Week 8,80.0,9350948014
STU080,Karan Kapoor,0,2,B,IT,3,Code Lab,Week 1,0.0,9350948014
STU080,Karan Kapoor,2,2,B,IT,3,Code Lab,Week 2,100.0,9350948014
STU080,Karan Kapoor,0,2,B,IT,3,Code Lab,Week 3,0.0,9350948014
STU080,Karan Kapoor,1,3,B,IT,3,Code Lab,Week 4,33.33,9350948014
STU080,Karan Kapoor,1,1,B,IT,3,Code Lab,Week 5,100.0,9350948014
STU080,Karan Kapoor,1,1,B,IT,3,Code Lab,Week 6,100.0,9350948014
STU080,Karan Kapoor,2,2,B,IT,3,Code Lab,Week 7,100.0,9350948014
STU080,Karan Kapoor,2,3,B,IT,3,Code Lab,Week 8,66.67,9350948014
STU080,Karan Kapoor,2,3,B,IT,3,Communication Skills,Week 1,66.67,9350948014
STU080,Karan Kapoor,1,1,B,IT,3,Communication Skills,Week 2,100.0,9350948014
STU080,Karan Kapoor,1,2,B,IT,3,Communication Skills,Week 3,50.0,9350948014
STU080,Karan Kapoor,0,2,B,IT,3,Communication Skills,Week 4,0.0,9350948014
STU080,Karan Kapoor,2,2,B,IT,3,Communication Skills,Week 5,100.0,9350948014
STU080,Karan Kapoor,1,2,B,IT,3,Communication Skills,Week 6,50.0,9350948014
STU080,Karan Kapoor,1,2,B,IT,3,Communication Skills,Week 7,50.0,9350948014
STU080,Karan Kapoor,0,1,B,IT,3,Communication Skills,Week 8,0.0,9350948014
STU081,Shreya Kapoor,2,5,B,IT,3,Maths,Week 1,40.0,9020812641
STU081,Shreya Kapoor,1,4,B,IT,3,Maths,Week 2,25.0,9020812641
STU081,Shreya Kapoor,2,4,B,IT,3,Maths,Week 3,50.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,Maths,Week 4,100.0,9020812641
STU081,Shreya Kapoor,2,4,B,IT,3,Maths,Week 5,50.0,9020812641
STU081,Shreya Kapoor,3,4,B,IT,3,Maths,Week 6,75.0,9020812641
STU081,Shreya Kapoor,2,4,B,IT,3,Maths,Week 7,50.0,9020812641
STU081,Shreya Kapoor,4,4,B,IT,3,Maths,Week 8,100.0,9020812641
STU081,Shreya Kapoor,1,3,B,IT,3,Python,Week 1,33.33,9020812641
STU081,Shreya Kapoor,1,3,B,IT,3,Python,Week 2,33.33,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,Python,Week 3,66.67,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,Python,Week 4,66.67,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,Python,Week 5,66.67,9020812641
STU081,Shreya Kapoor,1,2,B,IT,3,Python,Week 6,50.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,Python,Week 7,100.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,Python,Week 8,100.0,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,AI,Week 1,66.67,9020812641
STU081,Shreya Kapoor,1,3,B,IT,3,AI,Week 2,33.33,9020812641
STU081,Shreya Kapoor,1,2,B,IT,3,AI,Week 3,50.0,9020812641
STU081,Shreya Kapoor,3,4,B,IT,3,AI,Week 4,75.0,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,AI,Week 5,66.67,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,AI,Week 6,66.67,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,AI,Week 7,100.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,AI,Week 8,100.0,9020812641
STU081,Shreya Kapoor,1,3,B,IT,3,DSA,Week 1,33.33,9020812641
STU081,Shreya Kapoor,1,5,B,IT,3,DSA,Week 2,20.0,9020812641
STU081,Shreya Kapoor,3,4,B,IT,3,DSA,Week 3,75.0,9020812641
STU081,Shreya Kapoor,3,4,B,IT,3,DSA,Week 4,75.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,DSA,Week 5,100.0,9020812641
STU081,Shreya Kapoor,4,5,B,IT,3,DSA,Week 6,80.0,9020812641
STU081,Shreya Kapoor,4,4,B,IT,3,DSA,Week 7,100.0,9020812641
STU081,Shreya Kapoor,2,4,B,IT,3,DSA,Week 8,50.0,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,Code Lab,Week 1,66.67,9020812641
STU081,Shreya Kapoor,1,3,B,IT,3,Code Lab,Week 2,33.33,9020812641
STU081,Shreya Kapoor,1,1,B,IT,3,Code Lab,Week 3,100.0,9020812641
STU081,Shreya Kapoor,2,2,B,IT,3,Code Lab,Week 4,100.0,9020812641
STU081,Shreya Kapoor,1,1,B,IT,3,Code Lab,Week 5,100.0,9020812641
STU081,Shreya Kapoor,1,2,B,IT,3,Code Lab,Week 6,50.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,Code Lab,Week 7,100.0,9020812641
STU081,Shreya Kapoor,3,3,B,IT,3,Code Lab,Week 8,100.0,9020812641
STU081,Shreya Kapoor,1,2,B,IT,3,Communication Skills,Week 1,50.0,9020812641
STU081,Shreya Kapoor,2,2,B,IT,3,Communication Skills,Week 2,100.0,9020812641
STU081,Shreya Kapoor,1,2,B,IT,3,Communication Skills,Week 3,50.0,9020812641
STU081,Shreya Kapoor,2,2,B,IT,3,Communication Skills,Week 4,100.0,9020812641
STU081,Shreya Kapoor,2,3,B,IT,3,Communication Skills,Week 5,66.67,9020812641
STU081,Shreya Kapoor,2,2,B,IT,3,Communication Skills,Week 6,100.0,9020812641
STU081,Shreya Kapoor,2,2,B,IT,3,Communication Skills,Week 7,100.0,9020812641
STU081,Shreya Kapoor,2,2,B,IT,3,Communication Skills,Week 8,100.0,9020812641
STU082,Karan Singh,3,4,C,AI&DS,3,Maths,Week 1,75.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,Maths,Week 2,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,Maths,Week 3,100.0,6809851739
STU082,Karan Singh,2,4,C,AI&DS,3,Maths,Week 4,50.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,Maths,Week 5,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,Maths,Week 6,100.0,6809851739
STU082,Karan Singh,5,5,C,AI&DS,3,Maths,Week 7,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,Maths,Week 8,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,Python,Week 1,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Python,Week 2,100.0,6809851739
STU082,Karan Singh,2,3,C,AI&DS,3,Python,Week 3,66.67,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,Python,Week 4,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Python,Week 5,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,Python,Week 6,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,Python,Week 7,100.0,6809851739
STU082,Karan Singh,3,4,C,AI&DS,3,Python,Week 8,75.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,AI,Week 1,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,AI,Week 2,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,AI,Week 3,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,AI,Week 4,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,AI,Week 5,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,AI,Week 6,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,AI,Week 7,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,AI,Week 8,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,DSA,Week 1,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,DSA,Week 2,100.0,6809851739
STU082,Karan Singh,2,3,C,AI&DS,3,DSA,Week 3,66.67,6809851739
STU082,Karan Singh,4,5,C,AI&DS,3,DSA,Week 4,80.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,DSA,Week 5,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,DSA,Week 6,100.0,6809851739
STU082,Karan Singh,5,5,C,AI&DS,3,DSA,Week 7,100.0,6809851739
STU082,Karan Singh,4,4,C,AI&DS,3,DSA,Week 8,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Code Lab,Week 1,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Code Lab,Week 2,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Code Lab,Week 3,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Code Lab,Week 4,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Code Lab,Week 5,100.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,Code Lab,Week 6,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Code Lab,Week 7,100.0,6809851739
STU082,Karan Singh,1,2,C,AI&DS,3,Code Lab,Week 8,50.0,6809851739
STU082,Karan Singh,0,1,C,AI&DS,3,Communication Skills,Week 1,0.0,6809851739
STU082,Karan Singh,3,3,C,AI&DS,3,Communication Skills,Week 2,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Communication Skills,Week 3,100.0,6809851739
STU082,Karan Singh,1,1,C,AI&DS,3,Communication Skills,Week 4,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Communication Skills,Week 5,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Communication Skills,Week 6,100.0,6809851739
STU082,Karan Singh,2,2,C,AI&DS,3,Communication Skills,Week 7,100.0,6809851739
STU082,Karan Singh,1,1,C,AI&DS,3,Communication Skills,Week 8,100.0,6809851739
STU083,Varun Menon,4,4,C,CSE,3,Maths,Week 1,100.0,7135528741
STU083,Varun Menon,4,4,C,CSE,3,Maths,Week 2,100.0,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Maths,Week 3,66.67,7135528741
STU083,Varun Menon,3,3,C,CSE,3,Maths,Week 4,100.0,7135528741
STU083,Varun Menon,3,4,C,CSE,3,Maths,Week 5,75.0,7135528741
STU083,Varun Menon,3,3,C,CSE,3,Maths,Week 6,100.0,7135528741
STU083,Varun Menon,4,4,C,CSE,3,Maths,Week 7,100.0,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Maths,Week 8,66.67,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Python,Week 1,66.67,7135528741
STU083,Varun Menon,3,3,C,CSE,3,Python,Week 2,100.0,7135528741
STU083,Varun Menon,3,3,C,CSE,3,Python,Week 3,100.0,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Python,Week 4,66.67,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Python,Week 5,66.67,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Python,Week 6,66.67,7135528741
STU083,Varun Menon,3,3,C,CSE,3,Python,Week 7,100.0,7135528741
STU083,Varun Menon,2,4,C,CSE,3,Python,Week 8,50.0,7135528741
STU083,Varun Menon,2,2,C,CSE,3,AI,Week 1,100.0,7135528741
STU083,Varun Menon,3,3,C,CSE,3,AI,Week 2,100.0,7135528741
STU083,Varun Menon,2,3,C,CSE,3,AI,Week 3,66.67,7135528741
STU083,Varun Menon,2,3,C,CSE,3,AI,Week 4,66.67,7135528741
STU083,Varun Menon,3,3,C,CSE,3,AI,Week 5,100.0,7135528741
STU083,Varun Menon,1,4,C,CSE,3,AI,Week 6,25.0,7135528741
STU083,Varun Menon,1,2,C,CSE,3,AI,Week 7,50.0,7135528741
STU083,Varun Menon,1,2,C,CSE,3,AI,Week 8,50.0,7135528741
STU083,Varun Menon,5,5,C,CSE,3,DSA,Week 1,100.0,7135528741
STU083,Varun Menon,3,3,C,CSE,3,DSA,Week 2,100.0,7135528741
STU083,Varun Menon,4,4,C,CSE,3,DSA,Week 3,100.0,7135528741
STU083,Varun Menon,2,3,C,CSE,3,DSA,Week 4,66.67,7135528741
STU083,Varun Menon,3,4,C,CSE,3,DSA,Week 5,75.0,7135528741
STU083,Varun Menon,5,5,C,CSE,3,DSA,Week 6,100.0,7135528741
STU083,Varun Menon,4,5,C,CSE,3,DSA,Week 7,80.0,7135528741
STU083,Varun Menon,3,4,C,CSE,3,DSA,Week 8,75.0,7135528741
STU083,Varun Menon,2,3,C,CSE,3,Code Lab,Week 1,66.67,7135528741
STU083,Varun Menon,1,1,C,CSE,3,Code Lab,Week 2,100.0,7135528741
